business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes/ByAppointmentOnly,categories,hours,attributes/BusinessAcceptsCreditCards,hours/Monday,hours/Tuesday,hours/Wednesday,hours/Thursday,hours/Friday,hours/Saturday,attributes/BikeParking,attributes/RestaurantsPriceRange2,attributes/CoatCheck,attributes/RestaurantsTakeOut,attributes/RestaurantsDelivery,attributes/Caters,attributes/WiFi,attributes/BusinessParking,attributes/WheelchairAccessible,attributes/HappyHour,attributes/OutdoorSeating,attributes/HasTV,attributes/RestaurantsReservations,attributes/DogsAllowed,hours/Sunday,attributes/Alcohol,attributes/GoodForKids,attributes/RestaurantsAttire,attributes/Ambience,attributes/RestaurantsTableService,attributes/RestaurantsGoodForGroups,attributes/DriveThru,attributes,attributes/NoiseLevel,attributes/GoodForMeal,attributes/BusinessAcceptsBitcoin,attributes/Smoking,attributes/Music,attributes/GoodForDancing,attributes/AcceptsInsurance,attributes/BestNights,attributes/BYOB,attributes/Corkage,attributes/BYOBCorkage,attributes/HairSpecializesIn
py5aKmlTB2NarfsfcOpHOQ,Cafe Con Leche,4100 George J Bean Pkwy,Tampa,FL,33607,27.9767745,-82.5374233,2.5,55,1,,"Restaurants, Breakfast & Brunch, Coffee Roasteries, Coffee & Tea, Food",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,False,1,,True,True,False,'free',"{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': False}",,,False,True,False,False,0:0-0:0,,True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,False,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
jL_NufxqXi-BpW5uXKsPwQ,CVS Pharmacy,518 Port Royal Ave,Philadelphia,PA,19128,40.0612774187,-75.2372046062,3,11,1,,"Drugstores, Pharmacy, Health & Medical, Convenience Stores, Food, Shopping",,True,0:0-0:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,True,1,,False,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,8:0-22:0,,,,,,,True,,,,,,,,,,,,,
wZhGuW7vQpfhxeEvLHkTrA,Express Cafe,400 E Fairview Ave,Meridian,ID,83642,43.6196488,-116.3871392,4.5,119,1,,"Restaurants, Breakfast & Brunch",,True,7:0-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:30,True,1,,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,True,False,,7:0-14:30,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",,,,,,,,,,
vjLSYNGFkPu4Y5HKoJlzYg,Rancho 777,777 E 4th St,Reno,NV,89512,39.5323474847,-119.804255405,2,5,1,,"Event Planning & Services, Hotels, Hotels & Travel",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,3,,,,,u'free',,,,,,,,0:0-0:0,,,,,,,,,,,,,,,,,,,,
pIUQz-zGw-Nu_Pu-qoTGuw,Western Endocrine Associates,"6365 E Tanque Verde Rd, Ste 200",Tucson,AZ,85715,32.2457767,-110.8573874,2,15,1,,"Health & Medical, Doctors, Endocrinologists, Internal Medicine, Dermatologists",,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-12:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3ZLcrGzj-QN5vFgaJFrAg,Golf Galaxy,470 Swedesford Rd,Berwyn,PA,19312,40.0676702282,-75.4496971643,3,25,1,,"Shopping, Fashion, Outdoor Gear, Active Life, Golf Lessons, Sporting Goods, Golf Equipment, Golf, Fitness & Instruction, Sports Wear",,True,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,9:0-19:0,False,2,,,,False,,,,,,,,,10:0-17:0,,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,,'quiet',,,,,,,,,,,
Tm3QiAVLJAR2fEJK7APPPQ,City Fitness - Northern Liberties,200 Spring Garden St,Philadelphia,PA,19123,39.9603427,-75.141951,3,131,1,False,"Active Life, Fitness & Instruction, Trainers, Gyms",,True,0:0-0:0,5:0-1:0,5:0-1:0,5:0-12:0,5:0-12:0,8:0-14:0,True,,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,,,,,8:0-14:0,,False,,,,,,,,,,,,,,,,,,
rJXa375PYt906DwptOOP3Q,Master Bait and Fishing Supplies,9735 W Hillsborough Ave,TAMPA,FL,33615,28.0022293,-82.5943283,4,8,1,,"Active Life, Shopping, Fishing, Hunting & Fishing Supplies, Sporting Goods",,True,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,5:0-18:0,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,False,5:0-18:0,,True,,,,,,,,,,,,,,,,,,
YR0nwxBOKk6DiLHNItfsBQ,Boston Pizza,200 St. Albert Rd,St Albert,AB,T8N 5H9,53.625071,-113.6166452,3.5,14,1,,"Italian, Chicken Wings, Pizza, Restaurants",,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,,2,,True,True,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,True,True,True,True,,11:0-22:0,,True,u'casual',"{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}",,True,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
X4loIesbBkiTZLFstHv8Kw,Diagnostic Imaging Services,"4241 Veterans Memorial Blvd, Ste 100",Metairie,LA,70006,30.0063304534,-90.1793702454,3.5,10,1,True,"Diagnostic Imaging, Diagnostic Services, Health & Medical, Medical Centers",,True,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-17:0,8:0-12:0,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,True,,,,,
n8ecak12IF_jhnPNs37AZA,Baltic Bakery,2609 Edgemont St,Philadelphia,PA,19125,39.9768798,-75.1161695,4.5,12,1,,"Food, Bakeries, Restaurants",,False,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-16:0,True,1,,,False,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,8:0-14:0,,,,,,,,,,,,,,,,,,,,
jnyHs1ZXy9qIE2gORZBQMg,Style Lab For Men,3326 Magazine St,New Orleans,LA,70115,29.9231001,-90.0883492,4,6,0,,"Fashion, Men's Clothing, Shopping",,True,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,,3,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,12:0-17:0,,,,,,,,,,,,,,,,,,,,
xloFoRiYlH4IKGz3FhTDpA,1-275 Rest Area Manatee County Mile 7,13018 Rest Area,Terra Ceia,FL,34250,27.5843003458,-82.6139500829,4,5,1,,"Hotels, Rest Stops, Event Planning & Services, Hotels & Travel",,True,,,,,,,,1,,,,,'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_lHc_CrkzOTY3k4VNtN8w,Indy Fuel,1202 E 38th St,Indianapolis,IN,46205,39.827681,-86.135008,4,28,1,,"Professional Sports Teams, Arts & Entertainment",,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
zzUxvYE-8Fj_dWqsPcagNg,The Cleaning Authority - Tucson,2140 S 4th Ave,Tucson,AZ,85713,32.196817,-110.9656358,2,25,1,,"Home Services, Professional Services, Home Cleaning, Office Cleaning",,True,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcL_qaGJiappzpnn-ifSoA,Fat Jakks,10126 - 107 Avenue NW,Edmonton,AB,T5H 0V6,53.5515508,-113.4951554,4,8,0,,"Chinese, Restaurants, Filipino",,,,,,,,,False,2,,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,False,True,True,,,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,
rYOrSXy2I4BcxB7dhg29uA,Restoration Hardware,"2126 Abbott Martin Rd, Ste 265",Nashville,TN,37215,36.107591,-86.813774,3.5,71,1,,"Shopping, Furniture Stores, Home & Garden",,True,,,,,,,False,3,,,,,,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,False,,,,,,,,,,,,,,,,,,,,,
s-A1_pxGRYL2x4gONVzvFA,Easy Rider Repair,,Delaware County,PA,19064,39.9304833,-75.329557,5,13,1,True,"Mountain Biking, Bike Repair/Maintenance, Shopping, Bikes, Active Life, Local Services, Sporting Goods",,True,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,,,,,,,,,,,,,,,9:0-21:0,,,,,,,,,,,False,,,,,,,,,
_T0cPZE2ZJOTTlYYKMP64Q,Brown Sugar Bakery & Cafe,219 S 52nd St,Philadelphia,PA,19139,39.9563959,-75.2253784,4.5,66,1,False,"Cupcakes, Caribbean, Restaurants, Trinidadian, Food, Bakeries, Cafes",,True,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-23:0,True,1,,True,True,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,False,True,False,,11:0-20:0,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,False,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
dJfkfBbJz7wi0RgW-ph_Eg,Sake House,5106 E Fowler Ave,Tampa,FL,33617,28.055212,-82.399374,3,140,0,,"Restaurants, Sushi Bars, Japanese",,True,11:0-23:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,12:30-2:0,True,2,,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,False,True,True,,12:30-22:0,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,
VbItL6RDULtnw4YvB6EhVg,Jon's Bar & Grille,300 South St,Philadelphia,PA,19147,39.9412993,-75.1477446,3,178,0,,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",,False,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,False,2,,True,False,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,False,False,False,,11:0-0:0,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",,False,'yes_free',
OIsLivxtTTqH7i1QISoUOQ,Villas at San Dorado,10730 N Oracle Rd,Oro Valley,AZ,85737,32.398472,-110.9542611,4,7,1,,"Apartments, Real Estate, Home Services",,True,0:0-0:0,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,10:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
W57cR9a7XP6RX56MSWHJJA,Las Margaritas,514 S Rampart St,New Orleans,LA,70163,29.95029,-90.074887,3.5,58,0,,"Mexican, Restaurants",,True,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-17:0,True,2,,True,False,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,True,True,True,True,,11:0-21:0,u'full_bar',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
35dqrE4z9qWCtCn749oorg,Rippy's Central Pike Collision Repair,3539 Central Pike,Hermitage,TN,37076,36.1859086,-86.6274188,2.5,5,1,,"Body Shops, Automotive",,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gYMOrd8xnZF-B61lwGiFUw,Inkorporated,,Brownsburg,IN,46112,39.8433769,-86.3977735,4,6,1,,"Beauty & Spas, Piercing, Tattoo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bFx8j2KqPfmT0XEUS1RMg,Center City Emergency Dentist,"1429 Walnut St, Fl 6",Philadelphia,PA,19102,39.9497345,-75.165436,3.5,120,1,False,"Orthodontists, Health & Medical, Oral Surgeons, General Dentistry, Dentists, Cosmetic Dentists",,True,9:0-13:0,9:0-18:0,9:0-20:0,9:0-13:0,9:0-20:0,8:0-17:0,,,,,,,u'free',,,,,,,,8:0-13:0,,,,,,,,,,,,,,,True,,,,,
x7_p5O3ChQa7shdHCcLHZQ,Olivier's Creole Restaurant,204 Decatur St,New Orleans,LA,70130,29.9510658,-90.0715323,3.5,172,0,,"Event Planning & Services, Party & Event Planning, Restaurants, Seafood, Soul Food, Southern, Ethnic Food, Specialty Food, Venues & Event Spaces, Cajun/Creole, Food",,True,,,,,,,True,2,,True,False,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,False,False,True,,,u'full_bar',False,'casual',"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'quiet',,,,,,,,,,,
G2Byuh4EVeSnqqWBWtD7rg,Wissahickon Cyclery,7837 Germantown Ave,Philadelphia,PA,19118,40.0695589,-75.1995308,4.5,18,1,,"Bike Rentals, Active Life, Bikes, Shopping, Sporting Goods",,True,0:0-0:0,10:0-17:0,10:0-17:0,10:0-13:30,10:0-17:0,,,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
JF7iyI3wA_AKi_iXOKi0Qw,Parlor Suburban Square,30 Parking Plz,Ardmore,PA,19003,40.008645,-75.288802,3.5,61,0,,"Italian, Pizza, Gluten-Free, Restaurants, Bars, Wine Bars, Nightlife",,True,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,True,2,False,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,True,11:30-22:0,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,u'no',{'live': False},False,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,
vSE6lkp5FBcttPxEbQ9XCw,Kim Kelly & Co Clinical Skin Care,"252 W Swamp Rd, Ste 56",Doylestown,PA,18901,40.3311267851,-75.1371342508,5,7,1,True,"Health & Medical, Medical Spas, Beauty & Spas, Skin Care, Makeup Artists",,True,10:0-17:0,10:0-17:0,9:0-17:0,,9:0-15:0,,True,3,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,,,False,,,,,,,,,
iolaqx0v6g-fymksGWIU9A,Camden Bay Apartments,11302 W Hillsborough Ave,Tampa,FL,33635,28.0112177255,-82.6113298722,3.5,53,1,True,"Real Estate, Apartments, Home Services",,True,0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
G89OuZ3sIEfOR5cXeDqNaA,Bulls Barbershop,10811 N 56th St,Temple Terrace,FL,33617,28.0464757264,-82.3928064047,5,5,1,False,"Barbers, Beauty & Spas",,,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-19:0,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,10:0-17:0,,,,,,,,,,,,,,,,,,,,
usv5G5cO314pPHRTGq2Eyw,Best Tours,,Philadelphia,PA,19019,40.1197128,-75.0097103,1,38,1,,"Tours, Walking Tours, Hotels & Travel, Food Tours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gRHd5bRosRWQBckzPawf-w,Blue Wren Studio,"1043 Virginia Ave, Ste 214",Indianapolis,IN,46203,39.752691,-86.140975,5,7,0,True,"Photography Stores & Services, Beauty & Spas, Hair Salons, Home & Garden, Art Galleries, Day Spas, Arts & Entertainment, Shopping",,True,,,,,,,True,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,True,,,,,,,,,,,,,,,,,,
xa6JYHDgVza7CuenKBJBHw,Taqueria El Sitio,3466 A Lebanon Pike,Hermitage,TN,37076,36.191654,-86.6254189,4.5,8,0,,"Latin American, Mexican, Restaurants",,True,,10:0-21:0,17:30-21:0,10:0-21:0,10:0-21:0,10:0-21:0,,1,,True,True,,,,,,,True,False,,12:0-20:0,,True,,,,True,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
1dSKEitDDgIkaApe6UNMSA,The Pepper Pott,4611 Alabama Ave,Nashville,TN,37209,36.1530043,-86.8433279,5,18,1,,"Caribbean, Food, Restaurants, Food Trucks",,True,0:0-0:0,,,,11:0-18:0,11:0-18:0,True,,,True,True,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,False,False,False,True,11:0-18:0,u'none',,,,False,,,,,,False,,,,,,False,False,,
rZw9O5lJ36m_mXeRKE4G9A,La Sponda,20 E Lancaster Ave,Downingtown,PA,19335,40.0062075104,-75.7044510304,4.5,29,1,,"Italian, Restaurants, Salad, Bars, Venues & Event Spaces, Wine Bars, Nightlife, Event Planning & Services",,,,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,,2,,,,,u'free',"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}",,True,True,,True,,11:30-21:0,u'full_bar',,u'casual',"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",True,True,,,u'average',,,,,,,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}",,,,
dCITjr2RMTmrX33_eFaMKA,BurgerWorks,160 Broadway Boulevard,Sherwood Park,AB,T8H 2A3,53.5426345,-113.3111322,3.5,17,0,,"Burgers, Restaurants",,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,2,,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,True,False,,12:0-20:0,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}",,True,,,u'average',,,,,,,,,,,
CLEWowfkj-wKYJlQDqT1aw,Blow Bar Express Styling Salon,"310 S Dale Mabry Hwy, Ste 110",Tampa,FL,33609,27.9419745389,-82.5053069603,4,55,1,False,"Makeup Artists, Blow Dry/Out Services, Beauty & Spas, Hair Salons, Nail Salons, Eyebrow Services",,True,0:0-0:0,8:0-16:0,9:0-18:0,9:0-19:0,9:0-19:0,9:0-19:0,True,2,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,11:0-17:0,,True,,,,,,,,,,,,,,,,,,
YG0OOMLP3MWYPKHpkA_mew,S&K Salon,"8567 N Silverbell Rd, Ste 111",Tucson,AZ,85743,32.3622562294,-111.1197053374,4,6,0,False,"Men's Hair Salons, Waxing, Hair Salons, Skin Care, Hair Removal, Beauty & Spas",,True,,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:30-18:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,True,,,,,,,,,False,,,,,,,,,"{'straightperms': True, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"
Pr_Mlt9FqdcW7WCFGJmozA,The Cider Factory,420 S B St,Virginia City,NV,89440,39.305224,-119.652596,4.5,104,1,,"Italian, Seafood, American (Traditional), Steakhouses, Restaurants, Comfort Food",,True,11:0-19:0,11:0-19:0,,,,9:0-19:0,True,2,,True,True,,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",True,,True,False,True,,9:0-19:0,'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",,True,,,u'quiet',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",,,,,,,,,,
-7GDqSUaXrpC8Ql7nDBxWA,B2 Bluefin,401 E City Ave,Bala Cynwyd,PA,19004,40.0079839104,-75.2126064939,4,92,0,,"Nightlife, Bars, Cocktail Bars, Japanese, Restaurants, Sushi Bars, Asian Fusion",,True,11:30-22:0,16:30-22:0,11:30-22:0,11:30-22:0,11:30-0:0,16:30-0:0,True,4,True,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,False,True,True,,16:30-22:0,u'full_bar',False,'dressy',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,,,u'average',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",,u'no',"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,
6I_DA3uqOox50rBvjrQ_-g,Aloft Philadelphia Airport,4301 Island Ave,Philadelphia,PA,19153,39.8911246892,-75.2342512699,3,175,1,,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,2,,,,,u'free',,,,,,,True,0:0-0:0,,,,,,,,,,,False,,,,,,,,,
zn-WXkqHag5FSVc_LC9dEQ,Renee Hair Salon,1007 W Chester Pike,Havertown,PA,19083,39.9722710087,-75.3138364272,4,5,1,False,"Beauty & Spas, Hair Salons",,,,12:0-19:0,10:0-17:0,12:0-20:0,10:0-17:0,9:0-15:0,,1,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
IYJOfQ6eFVHKCfJck59YIw,Bob Kramer’s Marionnettes,4143 Laclede Ave,Saint Louis,MO,63108,38.6380462,-90.2480607,4,5,1,,"Performing Arts, Arts & Entertainment",,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
e8pMCk4bE0U4qk7z59Lxkg,Federal Donuts,2101 Pennsylvania Ave,Philadelphia,PA,19130,39.963042,-75.1741858944,4.5,11,1,,"Sandwiches, Chicken Wings, Restaurants, Donuts, Food",,,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,,,,,,,,,,,,,,,8:0-15:0,,,,,,,,,,,,,,,,,,,,
qps-oF95uqPoV7fiXn-dpg,Bear's Skin Art Studio,11217 143 Street NW,Edmonton,AB,T5P 3M8,53.5612008627,-113.5670928251,2,5,1,True,"Beauty & Spas, Tattoo, Piercing",,,,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,True,3,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2sKrIaEZsFN7VNjkibyfQ,Accurate Window & Screen,5700 N Nebraska Ave,Tampa,FL,33604,27.9989575,-82.4514338,3.5,7,1,,"Home Services, Windows Installation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAj1Lw3FAOY-yZn4IO7ElQ,Baum's Dancewear,1805 E Passyunk Ave,Philadelphia,PA,19148,39.92745,-75.1660349,3,17,1,,"Arts & Crafts, Sports Wear, Costumes, Performing Arts, Adult, Shopping, Sporting Goods, Arts & Entertainment, Fashion",,True,10:0-17:30,10:0-17:30,10:0-18:30,10:0-17:30,10:0-17:30,10:0-17:0,False,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,False,,,,,,,,,
en_F2VgZPW1RCnWkPyCrhg,Belle Chic Salon,"11901 N 1st Ave, Ste 131",Oro Valley,AZ,85737,32.4221017,-110.9623526,4.5,19,1,True,"Nail Salons, Beauty & Spas, Hair Salons",,True,9:0-19:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-19:0,9:0-19:0,,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,True,,,,,,,,,,,,,,,,,,
cEqDvn5VuX8nQ_vqs6_xog,Alex Smith Hardwood Flooring,,Downingtown,PA,19335,39.987801,-75.757578,4,5,1,,"Flooring, Home Services, Carpeting, Contractors, Refinishing Services",,False,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
aNLr1j_3CZ46rqiUeLaQ-A,Chinatown Market Shoe Repair And Tailor,143 N 11th St,Philadelphia,PA,19107,39.955126798,-75.1574422458,5,23,0,,"Shoe Repair, Sewing & Alterations, Local Services",,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
